gene	PC9.DMSO1	PC9.DMSO2	PC9.DMSO3	PC9.osiacute1	PC9.osiacute2	PC9.osiacute3	PC9.osiDTP1	PC9.osiDTP2	PC9.osiDTP3
AC020929.1	42.19552504	45.32801442	27.62910742	78.1520493	75.88189826	113.1830728	87.52149543	111.339769	76.99132635
AC021066.1	23.37908168	46.95691145	14.91188444	78.70605024	98.26833362	130.4560909	115.2404199	98.2159386	117.8447099
AC021092.2	105.8492153	158.7970999	124.7558262	230.5943494	314.8709542	205.5531386	151.2300885	235.4534815	285.0808056
AC021660.3	0	2.293611337	0	0	0	0	0	0	0
AC022137.3	23.28621919	49.87064588	40.4182075	53.46372186	80.61659981	49.86353421	34.11734968	41.17399931	57.4559076
AC022335.1	0	1.678100059	0	0	0	1.005140911	0	0	0
AC022384.1	376.4691467	505.3768725	399.2234797	357.5939712	338.186852	336.6991572	339.9426675	382.1369314	499.4362539
AC022400.7	88.5292186	100.9834414	93.85193128	107.5442643	192.9181754	151.8010366	179.7412114	157.2020566	89.74615877
AC022826.2	44.41922324	60.99184985	37.50069247	60.38052106	33.79174025	32.15558236	51.57510476	48.61946491	81.80897331
AC022966.1	2908.252383	3705.425462	2985.883717	1497.815579	2089.66651	2009.528696	3020.238729	3359.02712	3544.230223
AC023055.1	11.10058566	0	15.0304917	4.689207635	87.855264	1.704430268	0	5.427189863	15.25363654
AC023491.2	0	0	0	0	0	0	0	0	0
AC024558.2	0	2.482394229	1.164067447	0	0	0	0	4.82150574	0
AC024592.3	51.56736905	45.11369792	43.14413341	15.98125699	48.17511436	17.34524252	60.21620996	88.9321587	47.85861608
AC025165.3	16.37470882	6.128007795	1.222967158	3.033120449	5.277182866	7.646902885	5.831298926	3.455420606	15.43748736
AC025165.6	0	0	0	7.985868938	0.45164763	0	0	0	6.509691417
AC025263.2	0	0	0	0	0	0	0	0	0
AC025283.2	22.52810097	45.17677387	30.17457698	30.36609035	29.7440701	21.04682078	23.53539957	15.16627023	38.23613571
AC026316.4	1.901440959	5.724072672	5.007986687	4.751735694	5.111234113	8.630545401	4.225267675	9.068164776	12.7257472
AC026464.1	0	0	0	0	0	0	0	0	0
AC026464.3	0	20.74653369	0	0	0.072290002	0	31.76155353	0	4.020255045
AC026464.4	1307.089639	1387.962955	1299.552372	721.4064041	841.5677487	819.4574395	559.3963652	608.6202886	749.2126342
AC026464.6	178.6179443	219.2014947	187.1904839	125.2507623	98.53206402	129.2176874	159.6087623	165.8623496	126.8594384
AC026740.3	0	0	0.864530166	1.304560183	0	2.138648067	0	0	0
AC026786.1	0	0	0	0	0	0	0	0	5.689567515
AC026954.2	0	0	0	0	8.857704807	0	5.173602546	4.709353848	6.09447045
AC027644.4	0	0	0	0	0	0	0	0	0
AC027796.3	28.81406248	39.09713041	32.0623301	96.78959925	47.18801831	44.67558549	32.72637649	49.20884988	95.23652221
AC034102.2	72.58853863	21.01807709	62.93709537	16.75840512	61.36623556	55.7470041	0	0	0
AC034228.3	0	0	0	0	0	0	0	0	0
AC036214.3	13.29890839	11.49106124	10.89359348	6.292490088	8.820683381	1.724716296	1.595982579	3.27928736	8.165129902
AC037459.1	5.989022423	4.460160015	9.699010832	0	2.230542854	5.341742577	7.781224608	7.613205739	0
AC040160.1	1177.645052	1710.626636	1401.56769	1111.266344	1448.792528	1398.83213	1062.070939	1317.866677	1370.177887
AC040162.1	398.6578128	325.2574198	217.6804957	227.6658544	258.124784	182.0679544	161.0246133	234.1412622	206.0411832
AC046185.1	0	0	0	0	0	0	0	0	0
AC048338.1	0	157.1509998	36.5140556	125.5952442	136.4398021	116.3469137	97.11709225	6.05433457	72.37619562
AC048338.2	154.3372766	154.2437587	122.4972664	134.1302327	79.43827972	150.2919552	84.47230802	126.9578165	158.3617639
AC053503.6	1.535972635	2.806158282	0	8.566514342	0.932792012	6.338514208	13.03025217	14.42644933	14.04246173
AC055811.2	72.73426713	67.46699666	39.410711	80.78045863	109.2267466	82.8243098	105.7364286	135.4000463	145.242051
AC055839.2	79.07655165	134.9527952	70.04508537	204.3144024	312.8336262	244.5782249	197.7713759	305.6830237	248.7007567
AC058822.1	0	0	1.620753542	0	0	0	1.715790664	0	0
AC067752.1	1.011823373	8.142558127	0	1.004364404	6.084604111	3.0349621	11.17363581	15.40436476	8.080537686
AC067968.1	110.8605348	161.4120687	107.7996829	176.646006	216.9173577	102.4645956	145.7105707	151.5278905	246.2969806
AC068234.1	0	12.91065331	0	0	0	2.552102219	0	0	0
AC068533.4	30.16111565	43.99418857	31.051267	31.23008651	77.30052792	9.96354231	38.88263966	17.03579314	47.44383408
AC068580.4	5.071278826	14.83010509	7.422310452	58.42166196	48.57998873	29.19576585	88.28511396	67.21918506	113.0193588
AC068631.3	152.3338439	247.815109	305.7451086	201.7932408	106.2930236	149.1892586	95.36254368	176.7489191	110.2973826
AC068775.1	0	0	0	0	0	0	0	0	0
AC068896.3	13.21177443	20.31748646	19.04743282	53.0858693	55.21431167	38.95602217	39.35063666	58.14211975	49.90904295
AC068946.1	58.8007367	70.27131103	73.43650225	175.8195243	275.7636992	149.3041368	286.6448667	378.0795296	245.2765966
AC068946.2	106.4394766	117.1893503	89.97161185	149.4106827	264.1064227	96.36191713	144.0900268	193.8021584	213.4872443
AC069257.4	0	0	0	0	0	0	0	0	0
AC069368.1	1.701501845	0	4.211464164	9.047413688	1.345948681	0	9.787506941	0	1.538209172
AC069503.2	24.10337669	11.60801632	15.34710185	18.8761344	6.854464516	18.03315477	11.46849557	9.322002022	13.55732127
AC073082.1	0.976031861	1.966983487	7.87464606	0.97307416	4.995280442	0	2.969312695	0	6.033560835
AC073111.4	0	9.304690508	9.283305361	66.28971161	73.37084542	51.95314252	32.74318771	42.72233818	67.33010084
AC073283.3	6.275351174	7.354109542	2.386666971	2.099920161	1.594669138	4.236896967	6.38456723	0	6.31729206
AC073508.2	0	0	0	0	0	0	0	0	0
AC073585.2	40.42184973	39.51435743	38.18180642	44.56255578	33.52141677	31.98081163	39.96457028	72.82874636	36.47152223
AC073610.2	0	11.84005752	4.719236387	3.63667714	9.130409061	14.18819579	19.82723564	17.04738376	15.46172133
AC073612.1	35.50652831	11.81953637	42.103095	59.59998197	2.889181011	80.4808383	2.668146935	0	15.38934668
AC073896.1	157.811076	267.7711492	182.1585305	76.23069046	173.5863528	21.08567399	124.1077272	56.38773208	160.013811
AC074143.1	120.1797262	214.3467686	108.7947395	482.0517844	666.9132151	497.3629443	416.3215735	551.5348305	464.1701378
AC078927.1	5.071694084	0	0	0	4.426008708	0	4.361300665	0	0
AC079447.1	14.5364112	16.27687503	10.04057453	18.02197683	5.950395608	13.62015712	7.606283842	19.64858313	9.76172103
AC079594.2	55.33646927	23.8013794	39.74374945	75.80183869	68.98604099	93.71162811	32.24851805	48.85707108	34.9123468
AC080128.3	0	0	0	0	0	0	0	0	0
AC083800.1	0	0	0	0	0	0	0.827654735	0	0
AC084121.13	0	1.56178782	0.980352724	0	0	0	0	0	0
AC087289.3	146.4565861	132.638369	78.93838609	68.31244316	106.4532748	133.307674	115.6689072	111.299583	129.9871805
AC087498.1	0	0	0	0	0	0	0	0	0
AC087632.2	5.734356154	15.28210336	17.10380269	6.929320673	0	0	11.13103866	1.804811516	9.554821263
AC090004.1	35.5192752	38.61780276	49.4009585	50.02731173	59.62796958	54.03793321	27.35482897	55.20291806	63.85492729
AC090227.2	0	0	0	0	2.631033275	0	0	0	0
AC090360.1	3.974325693	9.124743853	12.07353704	3.892227114	2.937303808	2.019604022	6.930949078	4.501785294	12.72540157
AC090517.4	43.07910084	13.27102017	10.8998304	13.92070371	0.320916773	38.23982304	40.7426228	52.11337137	17.96968732
AC090527.3	16.62079813	29.29882338	65.22839733	43.18455183	0	23.31961739	2.756751157	28.12820777	3.25E-06
AC091167.2	14.98114002	12.6991947	23.28225637	20.73404396	41.43479208	8.913045736	37.0301626	6.077638058	34.76913618
AC091167.6	2.787760328	1.839317217	4.692242014	10.02538436	7.351826748	2.794993248	6.429637057	12.08700667	11.09087453
AC091230.1	1287.313185	1790.790759	1601.952075	2143.380622	2085.362519	1893.732211	1724.055645	1989.218269	2108.222655
AC091551.1	12.85534104	16.35789666	11.83510878	7.129087051	19.56159641	16.52922617	11.08114099	15.68214227	38.90659276
AC091959.3	787.6621156	983.296879	754.0669624	640.9278441	691.4961827	581.5146305	501.3186779	434.3802538	692.606344
AC092042.3	0	0	1.327592238	19.86469707	21.79036484	3.685658235	7.535417597	6.680389889	2.270555535
AC092073.1	2.550023047	38.33425713	36.52917991	1.10118639	5.754328705	2.23904655	21.74569148	17.76960897	7.642650761
AC092111.3	0	0	0	1.804011147	3.637572035	0	0	0	0
AC092143.1	14.23191807	0	0.049030457	0	0	8.50E-05	0	0	20.39145043
AC092279.1	314.68888	525.5340093	375.1493847	473.1425077	401.4925773	443.8849165	522.9018368	597.0989931	755.9167919
AC092329.3	0	0	0	0	4.206476428	3.705111877	0	0	0
AC092587.1	0	0	7.118184825	0	0	0	2.788255422	2.130428136	0
AC092647.5	137.6265965	180.4472606	169.7020563	254.705734	259.9206087	199.4531241	231.6077225	269.3120075	240.7551083
AC092718.3	26.63516766	54.56136174	27.44175377	64.66260157	80.16975674	52.27689276	58.09224362	60.80733104	51.3814175
AC092835.1	21.13964862	27.73918557	14.32686501	29.02394965	25.17411495	21.04029633	23.28819146	19.41875307	34.29875486
AC093012.1	292.352677	392.2188745	328.805562	569.2964411	660.844437	507.0402575	410.782911	562.9776729	456.6491786
AC093155.3	36.64958824	21.24764534	6.482988118	28.76843128	47.97329621	21.29332044	13.08609744	13.94715119	31.28111407
AC093227.2	0	0	0	0	0	0	0	0.564593825	0
AC093323.1	698.1367662	997.2993973	752.6019246	767.0920008	909.8068635	709.1910566	634.9156876	795.7025099	781.4319432
AC093423.3	0	0	0	0.569775857	0	0	0	0	0
AC093512.2	1521.549607	1605.407875	1553.640368	494.9288353	401.7356732	589.3266522	429.8737651	621.3928779	524.5087332
AC093525.1	0	6.859095929	5.021033116	10.73181489	0	2.77900506	7.569900851	2.794159849	6.238017897
AC093525.2	18.04283799	10.8193474	0	26.04687114	25.13120137	5.29059967	13.10934463	0	23.35423689
AC093668.1	2.347403087	0	3.791185161	3.048941615	7.162869363	0	9.263378762	2.712212724	0
AC093827.5	10.12945249	24.92794637	4.080622469	24.25044182	33.22072882	20.98287197	28.90078376	29.30147919	31.07352615
AC093899.2	0	0	0	0	0	7.700611875	7.87648367	0	2.876321408
AC096887.1	14.99038831	24.69539501	6.09562293	15.28160474	34.81005677	18.71717255	30.92442729	33.51818819	37.37401831
AC097636.2	0	0	0	0	0	0	0	0	0
AC097637.1	15.4311753	11.99377691	12.41599635	12.09279804	28.54051136	32.70196857	33.18068164	9.291063366	36.60502609
AC098484.3	8.72137434	2.170647911	24.20985299	11.51309341	8.220738829	19.3436878	21.41438591	24.89489931	20.35510834
AC098582.1	9.574124109	17.70788722	25.95805686	17.53787662	12.83523194	16.98021159	12.98689723	36.10842112	6.204379827
AC098850.3	32.16550083	64.61464815	64.54424922	48.03295897	77.19010288	58.44240525	96.15808279	125.0115025	87.69155477
AC099489.1	6.879566675	28.10089371	4.629029209	96.60671219	90.23430171	97.99021083	93.09217887	116.0166846	182.2209439
AC099811.2	12.98353939	33.19121045	9.060348614	15.64913315	0	0	10.92258844	23.10676029	19.66087641
AC099850.3	0	2.990799932	6.271281345	4.998652459	1.737631381	0	1.578313944	0	1.835376681
AC100868.1	0	0	0	0	0	0	0	0.985054282	0
AC104109.3	9.591396922	12.51962245	7.419257471	7.517261806	1.625158286	4.574872752	5.981664188	1.534312309	8.196782749
AC104304.2	0	0	0	0	0	0	0	0	0
AC104389.5	1.656791364	0.36894532	8.80443995	1.643732878	8.522427595	5.862176832	0.742455291	7.772970072	3.302351761
AC104452.1	0	0	0	0	0	0	0	0	0
AC104532.1	9.63E-06	0	13.62240532	18.47288115	6.075434115	16.09778137	8.932930786	0	20.91146415
AC104581.2	0	0	0	0	0	0	0	0	0
AC105052.1	10.7603205	43.30549926	54.40076702	1.256833067	73.17324606	163.9465523	138.0456126	248.1633664	106.7817918
AC105052.3	423.8742948	463.0863473	364.1113341	167.1378366	66.41990914	120.9218908	232.1383936	81.86213715	148.513376
AC106741.2	0	0	0	0	0	0	0	0	0
AC106886.6	4916.892683	5803.000638	4739.13207	5061.596306	4876.51596	4163.287151	4393.635488	4541.982345	6014.77983
AC107871.1	4.160090947	9.831528986	4.588271383	0	0	0	2.309061355	0	6.666958083
AC107959.5	0	3.022642474	0	0.51820972	1.279238141	0.007779271	3.682503514	1.859548588	4.990517485
AC108941.2	0	0	0	0	0	0	4.346241057	1.782721424	14.13825071
AC109583.1	0	0	1.695750196	8.821790221	3.382879913	12.31357747	5.834073198	16.77419551	14.84146411
AC110275.1	0	0	0	0	0	0	0.112244312	0	0
AC112229.3	41.4125823	38.52190257	31.62691242	57.08661212	56.97952667	54.74468037	44.36321591	80.93236021	82.38123443
AC113554.1	0	0	0	0	0	0	0	0	0
AC114267.1	0	0	0	3.819034961	2.891283452	1.928805753	0.964995615	2.903447253	5.783916541
AC114490.2	137.526635	177.3258289	194.2392064	262.5155496	276.292097	288.0736537	211.4567483	205.1399611	305.5811752
AC114490.3	14.03432633	10.19100264	3.702423942	18.23737615	28.91743072	17.7608035	29.20754732	31.16265957	32.52425042
AC115220.1	0	0	0	0.949358031	0	0	0	0	0
AC117457.1	2.006450858	0.975695049	0	2.942803732	0	0	0	0	0
AC118281.1	290.2839948	437.7949119	355.6676354	385.3284446	579.65139	442.5382903	472.6305506	523.9518912	609.9530114
AC118470.1	0	0	0	0	0	0	0	0	0
AC118549.1	2725.815208	3674.719448	3215.1108	2387.852391	2700.4945	2515.680649	1944.32763	2447.526147	3173.11417
AC119396.1	3.874354855	4.404910895	1.954218816	12.21325915	31.18254285	12.59221808	23.45172378	42.61469152	52.3200375
AC120057.2	0	28.97377052	0	0	0	0	0.974621954	0	0
AC120114.4	10.40908372	11.6908681	2.58471798	2.415190579	13.26497353	2.734452296	6.970252819	7.702512428	12.61986891
AC124312.1	0	0	1.498799902	0	9.848623672	1.627839905	0	0	0
AC129492.3	0	14.91893738	0	3.261174349	0	0	0	0	0
AC132217.2	0	0	0	0	0	0	0	0	0
AC133551.1	0	0	0	0	0	0	0	0	0
AC134669.1	0	0	0	0	0.920874019	0	4.38106445	0	0
AC135050.2	17.15122362	31.32236154	40.45755248	22.384969	49.56063879	31.037785	16.95033942	32.93900812	48.31664053
AC135068.1	0	0	0	0	0	0	0	0	0
AC135068.3	0	0	0	0	0	0	0	0	0
AC135178.3	3.262871777	2.852326315	4.096480477	12.09530743	2.838060413	4.533085437	0	5.991390707	5.680476763
AC136352.4	0	0	0	0	0	0	0	0	0
AC136352.5	0	0	0	0	0	0	1.847083724	0	0
AC136428.1	0	0	0	0	0	0	0	0	0
AC136612.1	0	0	0	0	0	0	0	0	0
AC136616.1	0	0	0	0	0	0	0.986091085	1.968669585	0
AC136616.2	0	0	0	0	0	0	0	0	0
AC136616.3	0	0	0	0	0	0	0	0	0
AC137834.1	32.87715816	24.02845263	30.23640119	3.75351484	136.4840141	107.3925052	68.45260525	18.81988945	101.8721404
AC138647.1	0	0	0	0	0	0	0	0	0
AC138696.1	0	11.63022029	28.23548525	39.94791058	41.73076442	16.00111199	39.36100974	48.87354894	111.5236311
AC138811.2	268.0350479	284.2151237	125.3325285	244.951486	81.82919966	198.2428647	185.6592802	28.11431621	120.9370068
AC138894.1	0.037528201	0.009438006	0.009524559	0.020154472	0.015186517	0.025794861	0.054496798	0.070585696	0.042365654
AC138969.1	2806.087397	3967.68596	2958.41276	2555.259096	3081.430688	2988.822	3659.629589	4640.96198	4643.034179
AC139491.7	0	0	0	0	0.987070127	1.983093889	0	0	0
AC139530.2	56.33362075	75.36662241	32.07033969	0	0	0	17.84595091	15.55595676	13.77267902
AC139677.3	0	0	0	0	0	0	0	0	0
AC140504.1	0.915100233	2.709984702	2.778683913	0	0	0	0.968175481	0.916887083	2.672316623
AC141272.1	0	0	0	0	0	0	0	0	0
AC142391.1	0	0	0	0	0	0	0	0.956989882	0
AC145212.1	439.1285922	596.5483724	417.8904906	670.4585548	769.158866	614.674502	729.4758171	977.8825442	1135.140603
AC171558.1	0	0	0	0	0	0	0	0	0
AC171558.3	0	0	0	0	0	0	0	0	0
AC187653.1	0	0	0	0	0	0	0	0	0
AC211486.10	0	0	0	0	0	0	0	0	0
AC213203.1	0	0	0	0	0	0	0	0	0
AC213203.4	0	0	0	0	0	0	0	0	0
AC231657.3	5.792101352	0	0	2.815473915	2.203608721	7.897774961	2.457724268	11.24665482	2.389600431
AC233723.1	1.849396071	2.752509713	4.675686675	15.4675493	16.51672247	16.7063195	5.504731035	4.635695247	11.98527248
AC233755.1	0	0	0	0	0	0	0	0	0
AC233755.2	0	0	0	0	0	0	0	0	0
AC233992.2	26.82715961	32.23749556	21.02326463	4.565901713	7.807315328	7.919583259	5.769872726	8.176469455	16.16579913
AC235565.2	0	0	0	0	0	0	0	0	0
AC236972.4	0	0	0	0	0	0	0	0	0
AC240274.1	423.0054946	610.0202	377.6296329	421.483598	495.5671647	460.485052	482.7438466	763.6649319	824.4439519
AC242842.3	565.9063836	782.5968833	552.8143363	633.39606	692.1630476	641.528268	829.9380674	962.6312041	1035.120166
AC243734.1	0	0	0	0	0	0	0	0	0
AC243967.1	0.846354027	7.576682176	0.882049128	0	0	0	0	0.847177469	0.947492826
AC244197.3	2593.38464	2913.482773	2421.981006	3171.016981	3534.389062	3766.294224	2533.827197	2504.63891	2940.794495
AC244517.10	0	0	0	0.924726927	0	0.346368378	3.314297022	1.097809336	0
AC245033.1	0	0	0	0	0	0	0	0	0
AC245748.1	0	0	0	0	0	0	0	0	0
AC253536.7	0	0	17.49087572	8.342934431	21.19997025	8.302502423	8.463035672	4.218547034	7.994896725
AC253572.1	134.1651532	201.4267225	140.26609	162.7755064	187.3021646	197.3016322	233.4841124	241.0546304	310.6412993
ACAA1	1389.67215	1833.23664	1434.30423	2237.480236	2759.955583	2464.369981	2167.371533	2625.35822	2963.474479
ACAA2	1790.632914	1973.056038	1842.280839	1636.984711	1467.079522	1664.775426	1308.556717	1464.293112	1738.916898
ACACA	5668.368416	9677.448663	7074.636034	4664.123292	7913.804872	5257.784053	4132.448476	4171.865582	4650.5639
ACACB	332.691402	359.3428482	292.8822293	346.1531778	451.5374515	380.1663913	288.8920809	416.2193295	512.8577746
ACAD10	893.0473479	1107.40401	829.9862459	1707.188711	1963.126505	1678.331043	1306.472991	1739.259848	1433.096526
ACAD11	326.1959502	577.9924948	320.9617948	448.216792	513.3764235	393.7781255	334.6148604	477.6693797	403.3222041
ACAD8	580.0733936	584.5955833	582.9993648	506.3700982	595.360045	651.5685056	513.3641553	560.8831586	462.150891
ACAD9	2101.658767	2592.15277	1977.125382	2228.872655	2391.334581	2247.32564	1984.233832	2280.549466	2484.83127
ACADL	8.855380287	14.43833438	0.561234369	5.529104288	16.99961856	7.494141516	10.0088098	12.23399896	21.59114763
ACADM	1727.746584	2279.973382	1862.860061	1882.645605	1993.441766	2105.466972	1319.098079	1719.899091	1852.595738
ACADS	209.9569558	240.902663	218.6882768	547.2819832	575.9101941	485.053839	386.4620069	389.3830254	452.6337478
ACADSB	546.2628308	744.3336353	585.524789	827.6549229	813.7502274	773.885169	456.7131098	424.0414412	536.4794796
ACADVL	11045.58899	15046.1845	12634.18006	17334.26149	18628.54352	17104.09897	21603.38909	28271.76497	27290.24957
ACAN	0	1.942272575	1.943223053	1.07408686	0.967045515	0	0	2.071794944	0.986612955
ACAP1	153.0800421	119.7144472	109.7790077	81.5939076	136.133806	122.0650254	139.7180304	98.9965168	141.7164446
ACAP2	4665.911992	5475.432854	4738.236852	3510.238162	4333.32915	4227.881431	3285.458649	3657.59995	4223.11731
ACAP3	1531.827268	2189.978393	1626.753988	1942.161237	2327.124554	1849.977488	1975.468649	2171.251843	2577.923627
ACAT1	1717.607959	2032.683531	1665.361721	1082.310412	1122.703232	1146.760922	573.9830225	588.2130408	640.5456301
ACAT2	743.6765332	2061.505981	1310.893952	1170.518403	1850.539624	802.426742	606.3136169	654.2234494	654.4805687
ACBD3	1441.701349	2015.846221	1690.352625	1822.919843	2190.092941	2120.468915	2064.965363	2948.783819	3109.452074
ACBD4	185.2339425	258.0749327	173.6670515	644.6050538	692.6239311	589.5572275	534.1479523	765.2293643	810.3065826
ACBD5	724.1181236	981.8171773	655.5363863	983.8728769	1131.665444	848.6324	784.4954893	895.3646783	1042.718847
ACBD6	1749.306027	2274.523865	1957.672041	1436.187303	1637.774672	1433.728357	1174.9503	1341.763943	1488.824046
ACBD7	30.18288869	29.22975132	25.04776219	31.14218261	31.7913073	24.16449739	28.47769572	31.09783794	36.07416361
ACCS	270.7802203	555.8617506	319.1681606	1134.7084	1774.427228	1254.226298	1114.249985	1648.41801	1290.494883
ACCSL	0	0.982527422	0	0	0	4.882911257	0.98056475	0	0.977901909
ACD	1232.343801	1367.795012	1126.827425	859.6742748	834.7140833	877.078064	758.1666877	1100.165321	1081.134026
ACE	15.73184776	20.44529079	12.20535772	21.13537298	12.46971739	24.7754928	17.83089588	27.25985296	30.77200677
ACE2	34.79791401	101.3967254	36.55854145	500.8412637	1182.973919	952.6421013	1267.079469	1751.853436	1619.387896
ACER1	0	0	0	0	0	0	0	0	2.922341044
ACER2	62.34497894	87.29012367	68.76921925	1121.341182	1026.786856	894.8617341	720.318576	1030.679345	919.9489628
ACER3	1603.556242	1584.844388	1504.054624	785.6595579	944.5634808	701.6011864	1127.233381	1003.25524	988.5646842
ACHE	11.79799513	14.35870436	0.978190199	15.52066469	52.64465999	25.69318345	132.1808683	166.1260202	203.4149345
ACIN1	4663.876328	6391.761203	5498.876246	5811.074527	6818.015613	6036.63963	4852.454532	6278.419845	6241.966802
